time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
2021-06-17T15:57:16.753,0.04,-0.39,9.86,-0.0625,0.0625,0.0,-17.25,9.25,-45.1875
2021-06-17T15:57:16.773,0.04,-0.41,9.84,-0.125,-0.1875,0.1875,-17.25,9.25,-45.1875
2021-06-17T15:57:16.787,0.05,-0.41,9.86,-0.0625,0.0,0.0625,-17.25,9.25,-45.1875
2021-06-17T15:57:16.8,0.04,-0.4,9.88,0.0,0.0,0.0625,-15.75,8.875,-46.0
2021-06-17T15:57:16.813,0.05,-0.42,9.87,-0.0625,-0.1875,0.0625,-15.75,8.875,-46.0
2021-06-17T15:57:16.826,0.06,-0.4,9.83,-0.125,-0.0625,0.0,-15.75,8.875,-46.0
2021-06-17T15:57:16.839,0.06,-0.4,9.86,-0.0625,-0.1875,0.1875,-15.75,8.875,-46.0
2021-06-17T15:57:16.852,0.07,-0.41,9.89,-0.1875,-0.125,0.0625,-16.1875,9.25,-43.5625
2021-06-17T15:57:16.864,0.06,-0.39,9.84,-0.0625,-0.0625,0.0625,-16.1875,9.25,-43.5625
2021-06-17T15:57:16.877,0.05,-0.41,9.83,0.0,-0.125,0.0,-16.1875,9.25,-43.5625
2021-06-17T15:57:16.89,0.07,-0.41,9.86,0.0,-0.0625,0.125,-16.1875,9.25,-43.5625
2021-06-17T15:57:16.903,0.04,-0.4,9.84,0.0625,-0.0625,-0.0625,-16.875,9.6875,-45.1875
2021-06-17T15:57:16.916,0.05,-0.39,9.86,0.0625,0.0625,0.0,-16.875,9.6875,-45.1875
2021-06-17T15:57:16.929,0.07,-0.4,9.84,0.0625,0.125,0.0,-16.875,9.6875,-45.1875
2021-06-17T15:57:16.941,0.05,-0.4,9.84,0.0625,0.0625,-0.125,-16.875,9.6875,-45.1875
2021-06-17T15:57:16.954,0.06,-0.41,9.86,0.125,0.0625,-0.125,-15.75,9.25,-45.25
2021-06-17T15:57:16.967,0.05,-0.39,9.83,0.125,0.125,-0.0625,-15.75,9.25,-45.25
2021-06-17T15:57:16.98,0.04,-0.4,9.85,-0.0625,0.0,-0.0625,-15.75,9.25,-45.25
2021-06-17T15:57:17.003,0.06,-0.39,9.85,0.0,0.0,0.0625,-16.875,8.1875,-45.5625
2021-06-17T15:57:17.021,0.05,-0.41,9.84,-0.0625,0.125,-0.125,-16.875,8.1875,-45.5625
2021-06-17T15:57:17.034,0.07,-0.42,9.85,0.0,0.0625,0.0,-16.875,8.1875,-45.5625
2021-06-17T15:57:17.047,0.06,-0.41,9.85,-0.0625,0.0,0.0625,-16.875,8.1875,-45.5625
2021-06-17T15:57:17.06,0.04,-0.4,9.84,0.125,0.0625,-0.125,-16.875,8.875,-46.375
2021-06-17T15:57:17.073,0.07,-0.39,9.83,0.0625,0.0,0.0,-16.875,8.875,-46.375
2021-06-17T15:57:17.085,0.06,-0.39,9.85,0.0,-0.125,0.0625,-16.875,8.875,-46.375
2021-06-17T15:57:17.098,0.03,-0.41,9.89,0.0,-0.0625,0.0625,-16.875,8.875,-46.375
2021-06-17T15:57:17.111,0.06,-0.39,9.81,0.0625,0.0,0.0625,-16.5,8.5,-45.1875
2021-06-17T15:57:17.124,0.06,-0.39,9.82,0.125,0.0625,-0.125,-16.5,8.5,-45.1875
2021-06-17T15:57:17.137,0.04,-0.39,9.83,0.0,0.0625,-0.0625,-16.5,8.5,-45.1875
2021-06-17T15:57:17.149,0.06,-0.39,9.87,0.125,0.0625,-0.0625,-16.5,8.5,-45.1875
2021-06-17T15:57:17.162,0.05,-0.39,9.84,0.0625,0.0625,0.0,-16.5,8.5,-44.75
2021-06-17T15:57:17.175,0.06,-0.38,9.83,0.0,0.0,0.0625,-16.5,8.5,-44.75
2021-06-17T15:57:17.188,0.05,-0.4,9.84,0.0,0.1875,0.0,-16.5,8.5,-44.75
2021-06-17T15:57:17.201,0.05,-0.4,9.85,-0.0625,0.125,0.0,-16.5,8.5,-44.75
2021-06-17T15:57:17.214,0.05,-0.41,9.84,0.0625,0.25,0.0,-15.75,8.875,-44.75
2021-06-17T15:57:17.234,0.06,-0.38,9.82,0.0,0.125,0.125,-15.75,8.875,-44.75
2021-06-17T15:57:17.249,0.05,-0.41,9.85,0.0,0.125,-0.0625,-16.1875,8.5,-45.1875
2021-06-17T15:57:17.262,0.04,-0.39,9.84,0.0,0.0625,-0.125,-16.1875,8.5,-45.1875
2021-06-17T15:57:17.275,0.05,-0.39,9.82,0.0,0.1875,0.0,-16.1875,8.5,-45.1875
2021-06-17T15:57:17.287,0.05,-0.39,9.84,0.0,-0.0625,0.0625,-16.1875,8.5,-45.1875
2021-06-17T15:57:17.3,0.05,-0.39,9.86,0.0,0.0625,-0.0625,-15.75,8.875,-44.75
2021-06-17T15:57:17.313,0.04,-0.41,9.86,0.0,0.0625,0.0625,-15.75,8.875,-44.75
2021-06-17T15:57:17.326,0.04,-0.39,9.84,-0.0625,0.25,-0.125,-15.75,8.875,-44.75
2021-06-17T15:57:17.339,0.06,-0.38,9.86,0.0625,0.25,-0.125,-15.75,8.875,-44.75
2021-06-17T15:57:17.351,0.07,-0.39,9.84,-0.0625,0.0625,0.0,-16.5,8.5,-45.1875
2021-06-17T15:57:17.365,0.06,-0.39,9.84,0.125,-0.125,-0.0625,-16.5,8.5,-45.1875
2021-06-17T15:57:17.378,0.05,-0.4,9.84,0.125,-0.0625,0.0625,-16.5,8.5,-45.1875
2021-06-17T15:57:17.391,0.06,-0.42,9.88,-0.125,0.1875,-0.0625,-16.5,8.5,-45.1875
2021-06-17T15:57:17.404,0.06,-0.41,9.86,0.0,0.0,-0.125,-16.5,8.5,-45.5625
2021-06-17T15:57:17.416,0.05,-0.41,9.85,0.0625,-0.125,-0.0625,-16.5,8.5,-45.5625
2021-06-17T15:57:17.429,0.04,-0.39,9.85,-0.0625,0.125,-0.125,-16.5,8.5,-45.5625
2021-06-17T15:57:17.442,0.06,-0.38,9.84,0.0,0.0625,0.0625,-16.5,8.5,-45.5625
2021-06-17T15:57:17.466,0.05,-0.39,9.82,0.0625,-0.0625,0.0,-16.5,9.6875,-46.0
2021-06-17T15:57:17.48,0.05,-0.4,9.83,0.0625,0.0625,0.0625,-16.5,9.6875,-46.0
2021-06-17T15:57:17.492,0.06,-0.4,9.84,0.0,-0.125,0.0,-16.5,9.6875,-46.0
2021-06-17T15:57:17.505,0.04,-0.42,9.87,0.125,-0.0625,-0.1875,-16.1875,9.25,-45.5625
2021-06-17T15:57:17.518,0.07,-0.41,9.86,0.0,0.0,-0.125,-16.1875,9.25,-45.5625
2021-06-17T15:57:17.531,0.05,-0.42,9.82,0.0625,-0.125,0.0,-16.1875,9.25,-45.5625
2021-06-17T15:57:17.544,0.07,-0.39,9.85,0.1875,0.125,-0.0625,-16.1875,9.25,-45.5625
2021-06-17T15:57:17.557,0.07,-0.39,9.85,0.0,0.0,0.0,-16.1875,8.5,-44.375
2021-06-17T15:57:17.569,0.04,-0.41,9.85,0.125,-0.0625,0.0,-16.1875,8.5,-44.375
2021-06-17T15:57:17.582,0.05,-0.44,9.85,0.125,-0.0625,0.0,-16.1875,8.5,-44.375
2021-06-17T15:57:17.595,0.05,-0.41,9.86,0.0,-0.0625,-0.0625,-16.1875,8.5,-44.375
2021-06-17T15:57:17.608,0.06,-0.4,9.85,-0.0625,0.0625,0.0,-15.75,8.875,-46.75
2021-06-17T15:57:17.621,0.04,-0.4,9.83,0.0,0.0625,-0.0625,-15.75,8.875,-46.75
2021-06-17T15:57:17.633,0.04,-0.41,9.85,0.0,-0.0625,0.0625,-15.75,8.875,-46.75
2021-06-17T15:57:17.646,0.04,-0.39,9.85,0.0,-0.0625,0.0,-15.75,8.875,-46.75
2021-06-17T15:57:17.659,0.05,-0.38,9.86,-0.0625,0.0,-0.125,-16.5,9.6875,-45.5625
2021-06-17T15:57:17.672,0.04,-0.38,9.84,-0.0625,0.0625,0.0625,-16.5,9.6875,-45.5625
2021-06-17T15:57:17.685,0.05,-0.4,9.84,0.0625,0.0625,0.0,-16.5,9.6875,-45.5625
2021-06-17T15:57:17.714,0.06,-0.41,9.87,-0.0625,-0.1875,-0.125,-16.5,8.875,-45.5625
2021-06-17T15:57:17.727,0.05,-0.4,9.85,0.0,0.0,-0.0625,-16.5,8.875,-45.5625
2021-06-17T15:57:17.74,0.03,-0.38,9.83,0.0625,0.125,-0.0625,-16.5,8.875,-45.5625
2021-06-17T15:57:17.752,0.05,-0.41,9.86,0.0625,0.0,0.0625,-16.875,8.5,-45.25
2021-06-17T15:57:17.765,0.08,-0.41,9.85,0.1875,0.0,-0.125,-16.875,8.5,-45.25
2021-06-17T15:57:17.778,0.04,-0.39,9.82,0.0625,-0.0625,-0.0625,-16.875,8.5,-45.25
2021-06-17T15:57:17.791,0.05,-0.39,9.84,0.0,-0.0625,0.0,-16.875,8.5,-45.25
2021-06-17T15:57:17.804,0.05,-0.41,9.83,0.0,0.0625,0.0625,-16.5,8.5,-46.0
2021-06-17T15:57:17.816,0.07,-0.4,9.83,0.125,-0.1875,0.0625,-16.5,8.5,-46.0
2021-06-17T15:57:17.829,0.05,-0.4,9.83,0.0,-0.1875,0.0625,-16.5,8.5,-46.0
2021-06-17T15:57:17.843,0.05,-0.41,9.84,0.0,0.0625,0.125,-16.5,8.5,-46.0
2021-06-17T15:57:17.856,0.05,-0.4,9.86,0.0,0.0625,-0.125,-17.25,9.25,-45.5625
2021-06-17T15:57:17.869,0.04,-0.42,9.83,0.0,-0.0625,0.0,-17.25,9.25,-45.5625
2021-06-17T15:57:17.881,0.04,-0.39,9.81,-0.0625,0.0,0.0625,-17.25,9.25,-45.5625
2021-06-17T15:57:17.894,0.05,-0.42,9.86,0.0625,-0.0625,-0.0625,-17.25,9.25,-45.5625
2021-06-17T15:57:17.907,0.03,-0.37,9.87,0.0625,0.0,-0.0625,-16.875,8.875,-45.25
2021-06-17T15:57:17.92,0.06,-0.39,9.83,0.0,0.0625,-0.125,-16.875,8.875,-45.25
2021-06-17T15:57:17.941,0.07,-0.41,9.86,0.0,0.0,0.0625,-16.875,8.875,-45.25
2021-06-17T15:57:17.954,0.04,-0.4,9.88,0.0625,0.0,-0.125,-16.5,8.5,-45.25
2021-06-17T15:57:17.967,0.03,-0.41,9.88,0.0,0.125,0.0,-16.5,8.5,-45.25
2021-06-17T15:57:17.98,0.05,-0.4,9.81,0.0625,0.0,0.125,-16.5,8.5,-45.25
2021-06-17T15:57:17.993,0.05,-0.4,9.85,0.0625,-0.125,-0.0625,-16.5,8.5,-45.25
2021-06-17T15:57:18.006,0.06,-0.41,9.88,0.0625,-0.125,-0.0625,-16.1875,9.6875,-44.375
2021-06-17T15:57:18.019,0.05,-0.4,9.84,-0.0625,-0.125,0.0,-16.1875,9.6875,-44.375
2021-06-17T15:57:18.032,0.05,-0.41,9.84,-0.0625,0.0625,0.0,-16.1875,9.6875,-44.375
2021-06-17T15:57:18.044,0.07,-0.41,9.85,0.0625,-0.0625,0.0,-16.1875,9.6875,-44.375
2021-06-17T15:57:18.057,0.05,-0.41,9.85,0.0,0.0,0.0,-16.875,8.1875,-45.5625
2021-06-17T15:57:18.07,0.07,-0.41,9.82,0.0,0.0,0.0,-16.875,8.1875,-45.5625
2021-06-17T15:57:18.083,0.05,-0.4,9.85,0.0625,0.0,0.0,-16.875,8.1875,-45.5625
2021-06-17T15:57:18.096,0.07,-0.39,9.86,0.125,0.0,-0.0625,-16.875,8.1875,-45.5625
2021-06-17T15:57:18.108,0.05,-0.39,9.87,0.0625,-0.0625,0.0,-16.5,8.875,-45.25
2021-06-17T15:57:18.121,0.06,-0.39,9.81,0.125,-0.25,-0.125,-16.5,8.875,-45.25
2021-06-17T15:57:18.134,0.05,-0.39,9.84,0.125,0.0,-0.125,-16.5,8.875,-45.25
2021-06-17T15:57:18.147,0.05,-0.42,9.83,0.0,0.125,-0.0625,-16.5,8.875,-45.25
2021-06-17T15:57:18.171,0.06,-0.4,9.82,0.0,0.125,-0.0625,-16.1875,9.25,-44.75
2021-06-17T15:57:18.189,0.05,-0.41,9.83,-0.0625,0.0625,0.0,-16.1875,9.25,-44.75
2021-06-17T15:57:18.201,0.05,-0.41,9.84,0.0625,0.0,0.0,-16.1875,9.25,-44.75
2021-06-17T15:57:18.214,0.03,-0.42,9.89,0.0625,-0.0625,-0.125,-15.375,8.875,-46.0
2021-06-17T15:57:18.227,0.05,-0.39,9.84,0.0625,-0.0625,-0.0625,-15.375,8.875,-46.0
2021-06-17T15:57:18.24,0.07,-0.41,9.85,0.0625,0.0,0.0625,-15.375,8.875,-46.0
2021-06-17T15:57:18.253,0.03,-0.39,9.86,0.0625,0.0,-0.125,-15.375,8.875,-46.0
2021-06-17T15:57:18.265,0.04,-0.39,9.85,0.0,0.0,-0.0625,-16.5,9.6875,-45.5625
2021-06-17T15:57:18.278,0.07,-0.39,9.84,0.0625,-0.0625,0.0,-16.5,9.6875,-45.5625
2021-06-17T15:57:18.291,0.06,-0.4,9.83,0.0625,-0.125,0.0625,-16.5,9.6875,-45.5625
2021-06-17T15:57:18.305,0.03,-0.38,9.86,0.125,0.0625,-0.0625,-16.5,9.6875,-45.5625
2021-06-17T15:57:18.318,0.04,-0.4,9.83,0.0,0.0625,-0.0625,-16.5,9.25,-46.375
2021-06-17T15:57:18.331,0.06,-0.39,9.83,-0.0625,0.1875,0.0625,-16.5,9.25,-46.375
2021-06-17T15:57:18.343,0.04,-0.41,9.84,0.0625,0.1875,0.0,-16.5,9.25,-46.375
2021-06-17T15:57:18.356,0.06,-0.39,9.86,0.125,-0.0625,-0.0625,-15.375,8.875,-45.5625
2021-06-17T15:57:18.369,0.05,-0.38,9.84,0.0625,0.125,-0.1875,-15.375,8.875,-45.5625
2021-06-17T15:57:18.382,0.06,-0.39,9.81,0.1875,-0.125,-0.0625,-15.375,8.875,-45.5625
2021-06-17T15:57:18.416,0.07,-0.42,9.83,-0.1875,0.1875,0.0,-16.875,8.875,-44.375
2021-06-17T15:57:18.429,0.06,-0.4,9.8,-0.0625,0.0,-0.1875,-16.875,8.875,-44.375
2021-06-17T15:57:18.442,0.04,-0.39,9.86,0.0,-0.125,0.0,-16.875,8.875,-44.375
2021-06-17T15:57:18.455,0.05,-0.38,9.85,-0.125,0.0,0.0625,-16.5,8.875,-45.25
2021-06-17T15:57:18.467,0.06,-0.39,9.84,-0.125,-0.0625,0.0,-16.5,8.875,-45.25
2021-06-17T15:57:18.48,0.06,-0.39,9.84,-0.0625,0.0,0.0625,-16.5,8.875,-45.25
2021-06-17T15:57:18.493,0.04,-0.39,9.86,-0.0625,-0.0625,0.0625,-16.5,8.875,-45.25
2021-06-17T15:57:18.506,0.05,-0.4,9.86,0.0,-0.0625,0.1875,-17.25,9.25,-48.0625
2021-06-17T15:57:18.519,0.05,-0.38,9.84,-0.125,0.0,0.0,-17.25,9.25,-48.0625
2021-06-17T15:57:18.531,0.08,-0.4,9.83,0.0,-0.0625,-0.0625,-17.25,9.25,-48.0625
2021-06-17T15:57:18.544,0.04,-0.4,9.82,-0.125,-0.0625,0.0,-17.25,9.25,-48.0625
2021-06-17T15:57:18.557,0.06,-0.41,9.86,0.0,-0.0625,0.0625,-15.75,8.875,-45.25
2021-06-17T15:57:18.57,0.06,-0.39,9.86,-0.25,0.0625,0.125,-15.75,8.875,-45.25
2021-06-17T15:57:18.583,0.07,-0.41,9.86,-0.0625,-0.0625,0.125,-15.75,8.875,-45.25
2021-06-17T15:57:18.596,0.06,-0.39,9.83,-0.1875,0.0,0.0,-15.75,8.875,-45.25
2021-06-17T15:57:18.609,0.05,-0.41,9.85,0.0,0.0,0.125,-16.5,9.25,-45.5625
2021-06-17T15:57:18.65,0.03,-0.38,9.85,0.0,0.0625,0.0625,-16.5,9.25,-45.5625
2021-06-17T15:57:18.663,0.06,-0.42,9.86,-0.0625,0.0,0.0625,-16.1875,8.5,-45.25
2021-06-17T15:57:18.676,0.06,-0.41,9.85,0.0,0.0625,0.0,-16.1875,8.5,-45.25
2021-06-17T15:57:18.689,0.05,-0.39,9.82,0.0,0.0,0.0625,-16.1875,8.5,-45.25
2021-06-17T15:57:18.702,0.04,-0.38,9.87,-0.0625,0.0625,0.0625,-16.1875,8.5,-45.25
2021-06-17T15:57:18.714,0.03,-0.39,9.85,-0.0625,0.0625,0.0625,-16.1875,9.25,-46.0
2021-06-17T15:57:18.727,0.04,-0.41,9.85,0.0,-0.0625,0.0625,-16.1875,9.25,-46.0
2021-06-17T15:57:18.74,0.03,-0.4,9.85,-0.0625,0.0625,0.0,-16.1875,9.25,-46.0
2021-06-17T15:57:18.753,0.09,-0.41,9.84,0.125,-0.0625,0.125,-16.1875,9.25,-46.0
2021-06-17T15:57:18.766,0.03,-0.4,9.86,0.0,-0.25,0.1875,-15.75,10.0,-46.375
2021-06-17T15:57:18.779,0.05,-0.39,9.84,0.0,0.0,0.0625,-15.75,10.0,-46.375
2021-06-17T15:57:18.792,0.05,-0.42,9.85,-0.125,0.0,-0.0625,-15.75,10.0,-46.375
2021-06-17T15:57:18.805,0.05,-0.4,9.85,0.0625,0.0,-0.0625,-15.75,10.0,-46.375
2021-06-17T15:57:18.818,0.06,-0.41,9.89,-0.125,0.0625,0.0625,-16.5,8.875,-46.375
2021-06-17T15:57:18.831,0.05,-0.42,9.83,-0.125,0.0,0.0625,-16.5,8.875,-46.375
2021-06-17T15:57:18.843,0.05,-0.41,9.86,0.0,0.0,-0.0625,-16.5,8.875,-46.375
2021-06-17T15:57:18.856,0.04,-0.38,9.88,0.0,0.0,0.0,-16.875,8.5,-45.5625
2021-06-17T15:57:18.877,0.06,-0.4,9.83,-0.125,-0.0625,0.0625,-16.875,8.5,-45.5625
2021-06-17T15:57:18.891,0.06,-0.4,9.84,0.0,0.0,-0.125,-16.875,8.5,-45.5625
2021-06-17T15:57:18.904,0.04,-0.41,9.84,0.0,0.0,0.125,-17.25,8.1875,-45.1875
2021-06-17T15:57:18.916,0.03,-0.41,9.83,0.0,-0.125,0.0625,-17.25,8.1875,-45.1875
2021-06-17T15:57:18.929,0.07,-0.38,9.82,0.25,-0.0625,0.0625,-17.25,8.1875,-45.1875
2021-06-17T15:57:18.942,0.04,-0.4,9.87,-0.0625,0.0625,-0.125,-17.25,8.1875,-45.1875
2021-06-17T15:57:18.955,0.05,-0.41,9.86,-0.0625,0.125,0.0,-16.875,8.875,-44.75
2021-06-17T15:57:18.968,0.05,-0.4,9.85,0.0625,0.125,-0.1875,-16.875,8.875,-44.75
2021-06-17T15:57:18.981,0.05,-0.43,9.83,0.125,0.125,-0.0625,-16.875,8.875,-44.75
2021-06-17T15:57:18.993,0.05,-0.39,9.86,0.0625,-0.125,0.0,-16.875,8.875,-44.75
2021-06-17T15:57:19.006,0.04,-0.39,9.84,0.1875,-0.125,-0.125,-16.5,8.5,-46.0
2021-06-17T15:57:19.019,0.06,-0.39,9.85,0.125,-0.25,-0.0625,-16.5,8.5,-46.0
2021-06-17T15:57:19.032,0.07,-0.4,9.79,0.0,0.0625,0.0625,-16.5,8.5,-46.0
2021-06-17T15:57:19.045,0.05,-0.4,9.83,0.0625,-0.0625,0.0625,-16.5,8.5,-46.0
2021-06-17T15:57:19.058,0.04,-0.39,9.86,-0.125,-0.125,-0.1875,-17.25,9.6875,-46.0
2021-06-17T15:57:19.071,0.06,-0.41,9.87,0.1875,-0.125,0.0625,-17.25,9.6875,-46.0
2021-06-17T15:57:19.083,0.05,-0.42,9.85,0.125,-0.0625,-0.125,-17.25,9.6875,-46.0
2021-06-17T15:57:19.107,0.06,-0.38,9.84,0.0,0.0,-0.0625,-16.1875,8.5,-45.1875
2021-06-17T15:57:19.125,0.06,-0.4,9.84,0.0,0.0625,-0.125,-16.1875,8.5,-45.1875
2021-06-17T15:57:19.138,0.06,-0.4,9.84,-0.0625,-0.0625,0.0,-16.1875,8.5,-45.1875
2021-06-17T15:57:19.151,0.05,-0.4,9.84,0.0625,-0.0625,0.0,-16.1875,8.5,-45.1875
2021-06-17T15:57:19.163,0.07,-0.4,9.85,0.0,-0.0625,-0.0625,-16.5,8.5,-45.5625
2021-06-17T15:57:19.176,0.05,-0.4,9.83,0.0625,-0.125,-0.0625,-16.5,8.5,-45.5625
2021-06-17T15:57:19.189,0.06,-0.39,9.85,0.0625,-0.0625,-0.0625,-16.5,8.5,-45.5625
2021-06-17T15:57:19.202,0.05,-0.4,9.86,0.0625,-0.125,0.0625,-16.5,8.5,-45.5625
2021-06-17T15:57:19.215,0.05,-0.39,9.87,0.0625,-0.0625,-0.0625,-15.75,8.875,-46.0
2021-06-17T15:57:19.228,0.07,-0.4,9.82,0.125,-0.125,-0.125,-15.75,8.875,-46.0
2021-06-17T15:57:19.241,0.05,-0.41,9.85,0.0,0.0,0.1875,-15.75,8.875,-46.0
2021-06-17T15:57:19.254,0.06,-0.41,9.85,0.125,-0.125,-0.0625,-15.75,8.875,-46.0
2021-06-17T15:57:19.267,0.06,-0.38,9.84,0.0625,-0.25,-0.0625,-16.1875,8.875,-45.25
2021-06-17T15:57:19.28,0.04,-0.4,9.83,0.125,0.0625,-0.0625,-16.1875,8.875,-45.25
2021-06-17T15:57:19.293,0.06,-0.41,9.85,0.0,-0.0625,0.0,-16.1875,8.875,-45.25
2021-06-17T15:57:19.305,0.04,-0.41,9.86,0.125,0.0,0.0625,-16.1875,8.875,-45.25
2021-06-17T15:57:19.318,0.06,-0.41,9.86,0.0625,0.125,-0.125,-17.25,8.5,-44.75
2021-06-17T15:57:19.353,0.05,-0.4,9.84,0.0625,0.0,0.0,-17.25,8.5,-44.75
2021-06-17T15:57:19.365,0.05,-0.4,9.85,0.0,0.0,-0.0625,-15.75,9.25,-46.0
2021-06-17T15:57:19.378,0.05,-0.4,9.82,-0.0625,0.0,0.0,-15.75,9.25,-46.0
2021-06-17T15:57:19.391,0.07,-0.4,9.86,0.1875,0.0625,-0.125,-15.75,9.25,-46.0
2021-06-17T15:57:19.404,0.05,-0.41,9.85,0.0,0.0,0.0,-15.75,9.25,-46.0
2021-06-17T15:57:19.417,0.05,-0.39,9.86,-0.0625,0.0625,0.0625,-16.1875,9.25,-46.375
2021-06-17T15:57:19.43,0.06,-0.39,9.84,-0.0625,0.1875,0.125,-16.1875,9.25,-46.375
2021-06-17T15:57:19.442,0.06,-0.39,9.83,-0.125,0.0625,-0.0625,-16.1875,9.25,-46.375
2021-06-17T15:57:19.455,0.06,-0.41,9.86,-0.0625,0.0,0.0625,-16.875,9.25,-45.1875
2021-06-17T15:57:19.468,0.05,-0.38,9.84,0.0,0.125,0.0,-16.875,9.25,-45.1875
2021-06-17T15:57:19.481,0.07,-0.39,9.83,-0.125,0.0,0.0,-16.875,9.25,-45.1875
2021-06-17T15:57:19.494,0.06,-0.41,9.84,-0.125,0.0625,-0.0625,-16.875,9.25,-45.1875
2021-06-17T15:57:19.507,0.05,-0.39,9.86,-0.0625,0.125,0.1875,-16.5,8.875,-45.5625
2021-06-17T15:57:19.52,0.04,-0.4,9.85,-0.125,-0.125,0.0625,-16.5,8.875,-45.5625
2021-06-17T15:57:19.532,0.04,-0.4,9.83,-0.0625,-0.125,0.125,-16.5,8.875,-45.5625
2021-06-17T15:57:19.545,0.05,-0.39,9.85,0.0,0.0625,0.0625,-16.5,8.875,-45.5625
2021-06-17T15:57:19.587,0.04,-0.38,9.84,-0.0625,-0.125,0.0,-16.5,8.875,-45.5625
2021-06-17T15:57:19.6,0.07,-0.39,9.87,0.0,0.0625,0.125,-16.5,8.875,-45.5625
2021-06-17T15:57:19.612,0.06,-0.42,9.85,0.0,0.125,0.0,-16.5,8.5,-45.5625
2021-06-17T15:57:19.625,0.05,-0.39,9.85,-0.125,0.0,0.0625,-16.5,8.5,-45.5625
2021-06-17T15:57:19.638,0.04,-0.41,9.84,-0.0625,0.0625,0.0,-16.5,8.5,-45.5625
2021-06-17T15:57:19.651,0.06,-0.41,9.85,0.0625,0.0625,-0.0625,-16.5,8.5,-45.5625
2021-06-17T15:57:19.664,0.08,-0.4,9.83,0.0,-0.125,0.125,-16.1875,8.1875,-44.75
2021-06-17T15:57:19.676,0.07,-0.4,9.85,0.0,-0.0625,0.0,-16.1875,8.1875,-44.75
2021-06-17T15:57:19.689,0.06,-0.4,9.85,0.0,0.0625,0.0625,-16.1875,8.1875,-44.75
2021-06-17T15:57:19.703,0.06,-0.4,9.86,0.0,-0.0625,0.0625,-16.1875,8.1875,-44.75
2021-06-17T15:57:19.716,0.07,-0.4,9.85,0.0,0.125,-0.125,-16.5,8.1875,-45.1875
2021-06-17T15:57:19.729,0.06,-0.39,9.82,-0.0625,0.0,0.0625,-16.5,8.1875,-45.1875
2021-06-17T15:57:19.742,0.06,-0.4,9.84,-0.1875,-0.0625,0.0,-16.5,8.1875,-45.1875
2021-06-17T15:57:19.754,0.05,-0.4,9.85,0.0625,-0.125,0.0,-16.5,8.1875,-45.1875
2021-06-17T15:57:19.767,0.06,-0.4,9.87,-0.125,-0.125,0.0625,-15.375,8.5,-45.5625
2021-06-17T15:57:19.78,0.04,-0.4,9.83,-0.0625,0.0,0.0,-15.375,8.5,-45.5625
2021-06-17T15:57:19.793,0.06,-0.4,9.85,0.0625,-0.0625,0.0625,-15.375,8.5,-45.5625
2021-06-17T15:57:19.814,0.06,-0.4,9.85,0.0,0.0,0.0625,-17.25,9.6875,-45.5625
2021-06-17T15:57:19.827,0.07,-0.39,9.84,-0.0625,-0.0625,0.1875,-17.25,9.6875,-45.5625
2021-06-17T15:57:19.84,0.04,-0.39,9.88,0.0625,0.0,0.0625,-17.25,9.6875,-45.5625
2021-06-17T15:57:19.853,0.06,-0.4,9.89,0.0,0.0625,-0.0625,-17.25,9.6875,-45.5625
2021-06-17T15:57:19.866,0.05,-0.39,9.85,0.0,-0.0625,0.0,-16.1875,9.25,-46.0625
2021-06-17T15:57:19.879,0.08,-0.38,9.82,-0.125,0.0,0.125,-16.1875,9.25,-46.0625
2021-06-17T15:57:19.892,0.03,-0.4,9.85,0.0,-0.125,-0.0625,-16.1875,9.25,-46.0625
2021-06-17T15:57:19.904,0.06,-0.4,9.88,-0.0625,0.125,0.0625,-16.1875,9.25,-46.0625
2021-06-17T15:57:19.917,0.04,-0.4,9.87,-0.125,0.0625,0.0625,-15.375,9.6875,-45.25
2021-06-17T15:57:19.93,0.06,-0.41,9.82,0.0,0.0,0.0,-15.375,9.6875,-45.25
2021-06-17T15:57:19.943,0.04,-0.4,9.83,-0.0625,0.0,-0.0625,-15.375,9.6875,-45.25
2021-06-17T15:57:19.956,0.04,-0.4,9.82,-0.1875,0.1875,-0.0625,-16.875,9.6875,-44.375
2021-06-17T15:57:19.969,0.03,-0.41,9.87,0.0625,-0.125,-0.0625,-16.875,9.6875,-44.375
2021-06-17T15:57:19.982,0.05,-0.38,9.8,-0.125,0.0625,-0.125,-16.875,9.6875,-44.375
2021-06-17T15:57:19.995,0.05,-0.41,9.82,-0.125,0.0625,0.0,-16.875,9.6875,-44.375
2021-06-17T15:57:20.008,0.05,-0.41,9.86,0.0,-0.0625,-0.1875,-16.5,8.5,-45.5625
2021-06-17T15:57:20.02,0.05,-0.4,9.83,-0.0625,0.0625,-0.125,-16.5,8.5,-45.5625
2021-06-17T15:57:20.044,0.06,-0.39,9.86,0.0,-0.0625,0.0,-16.5,8.5,-45.5625
2021-06-17T15:57:20.058,0.05,-0.39,9.85,-0.1875,0.0625,-0.0625,-16.1875,8.1875,-45.5625
2021-06-17T15:57:20.07,0.05,-0.41,9.86,-0.1875,0.0625,-0.0625,-16.1875,8.1875,-45.5625
2021-06-17T15:57:20.083,0.05,-0.4,9.83,0.0,-0.125,0.0,-16.1875,8.1875,-45.5625
